trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,track,note_id
9855391,18:24:00,18:24:00,155,4,1,,1,H
9855391,18:34:00,18:34:00,157,5,0,,1,S
9855392,12:29:00,12:29:00,157,1,0,,1,S
9855392,12:34:00,12:34:00,155,2,0,,1,S
9855392,12:38:00,12:38:00,154,3,0,,1,S
9855392,12:41:00,12:41:00,153,4,0,,1,S
9855392,12:46:00,12:46:00,124,5,0,,5,S
9855394,13:29:00,13:29:00,157,1,0,,1,S
9855394,13:34:00,13:34:00,155,2,0,,1,S
9855394,13:38:00,13:38:00,154,3,0,,1,S
9855394,13:41:00,13:41:00,153,4,0,,1,S
9855394,13:46:00,13:46:00,124,5,0,,5,S
9855395,14:29:00,14:29:00,157,1,0,,1,S
9855395,14:34:00,14:34:00,155,2,0,,1,S
9855395,14:38:00,14:38:00,154,3,0,,1,S
9855395,14:41:00,14:41:00,153,4,0,,1,S
9855395,14:46:00,14:46:00,124,5,0,,5,S
9855397,18:10:00,18:10:00,1,1,0,,19,S
9855397,18:20:00,18:20:00,4,2,0,,3,R
9855397,18:59:00,18:59:00,124,3,0,,3,S
9855397,19:04:00,19:04:00,153,4,0,,1,S
9855397,19:07:00,19:07:00,154,5,0,,1,S
9855397,19:12:00,19:12:00,155,6,0,,1,S
9855397,19:20:00,19:20:00,157,7,0,,1,S
9855398,15:29:00,15:29:00,157,1,0,,1,S
9855398,15:34:00,15:34:00,155,2,0,,1,S
9855398,15:38:00,15:38:00,154,3,0,,1,S
9855398,15:42:00,15:42:00,153,4,0,,1,S
9855398,15:47:00,15:47:00,124,5,0,,5,S
9855399,19:01:00,19:01:00,1,1,0,,113,S
9855399,19:11:00,19:11:00,4,2,0,,3,R
9855399,19:50:00,19:50:00,124,3,0,,2,S
9855399,19:55:00,19:55:00,153,4,0,,1,S
9855399,19:58:00,19:58:00,154,5,0,,1,S
9855399,20:02:00,20:02:00,155,6,0,,1,S
9855399,20:11:00,20:11:00,157,7,0,,1,S
9855400,16:22:00,16:22:00,157,1,0,,1,S
9855400,16:27:00,16:27:00,155,2,0,,1,S
9855400,16:31:00,16:31:00,154,3,0,,1,S
9855400,16:35:00,16:35:00,153,4,0,,1,S
9855400,16:41:00,16:41:00,124,5,0,,5,S
9855400,16:49:00,16:49:00,116,6,0,,3,S
9855400,16:54:00,16:54:00,115,7,0,,3,S
9855400,16:57:00,16:57:00,114,8,0,,3,S
9855400,17:07:00,17:07:00,108,9,0,,3,S
9855400,17:14:00,17:14:00,105,10,0,,3,S
9855400,17:23:00,17:23:00,56,11,0,,4,S
9855400,17:31:00,17:31:00,4,12,1,,2,D
9855400,17:47:00,17:47:00,1,13,0,,19,S
9855401,17:12:00,17:12:00,157,1,0,,1,S
9855401,17:17:00,17:17:00,155,2,0,,1,S
9855401,17:21:00,17:21:00,154,3,0,,1,S
9855401,17:24:00,17:24:00,153,4,0,,1,S
9855401,17:29:00,17:29:00,124,5,0,,5,S
9855401,17:38:00,17:38:00,116,6,0,,3,S
9855401,17:43:00,17:43:00,115,7,0,,3,S
9855401,17:46:00,17:46:00,114,8,0,,3,S
9855401,17:55:00,17:55:00,108,9,0,,3,S
9855401,18:01:00,18:01:00,105,10,0,,3,S
9855401,18:10:00,18:10:00,56,11,0,,4,S
9855401,18:18:00,18:18:00,4,12,1,,2,D
9855401,18:33:00,18:33:00,1,13,0,,113,S
9855402,19:38:00,19:38:00,1,1,0,,103,S
9855402,20:13:00,20:13:00,114,2,1,,4,H
9855402,20:16:00,20:16:00,115,3,1,,4,H
9855402,20:20:00,20:20:00,116,4,1,,4,H
9855402,20:23:00,20:23:00,118,5,1,,4,H
9855402,20:26:00,20:26:00,120,6,1,,4,H
9855402,20:28:00,20:28:00,121,7,1,,4,H
9855402,20:35:00,20:35:00,124,8,0,,4,S
9855402,20:40:00,20:40:00,153,9,0,,1,S
9855402,20:43:00,20:43:00,154,10,0,,1,S
9855402,20:47:00,20:47:00,155,11,0,,1,S
9855402,20:56:00,20:56:00,157,12,0,,1,S
9855404,21:00:00,21:00:00,124,1,0,,2,S
9855404,21:04:00,21:04:00,153,2,0,,1,S
9855404,21:07:00,21:07:00,154,3,0,,1,S
9855404,21:11:00,21:11:00,155,4,0,,1,S
9855404,21:18:00,21:18:00,157,5,0,,1,S
9855405,21:58:00,21:58:00,124,1,0,,5,S
9855405,22:02:00,22:02:00,153,2,0,,1,S
9855405,22:05:00,22:05:00,154,3,0,,1,S
9855405,22:09:00,22:09:00,155,4,0,,1,S
9855405,22:16:00,22:16:00,157,5,0,,1,S
9855406,19:28:00,19:28:00,157,1,0,,1,S
9855406,19:33:00,19:33:00,155,2,0,,1,S
9855406,19:37:00,19:37:00,154,3,0,,1,S
9855406,19:40:00,19:40:00,153,4,0,,1,S
9855406,19:45:00,19:45:00,124,5,0,,5,S
9855408,22:58:00,22:58:00,124,1,0,,5,S
9855408,23:02:00,23:02:00,153,2,0,,1,S
9855408,23:05:00,23:05:00,154,3,0,,1,S
9855408,23:09:00,23:09:00,155,4,0,,1,S
9855408,23:16:00,23:16:00,157,5,0,,1,S
9855409,20:18:00,20:18:00,157,1,0,,1,S
9855409,20:23:00,20:23:00,155,2,0,,1,S
9855409,20:27:00,20:27:00,154,3,0,,1,S
9855409,20:30:00,20:30:00,153,4,0,,1,S
9855409,20:35:00,20:35:00,124,5,0,,5,S
9855410,00:20:00,00:20:00,124,1,0,,5,S
9855410,00:24:00,00:24:00,153,2,0,,1,S
9855410,00:27:00,00:27:00,154,3,0,,1,S
9855410,00:31:00,00:31:00,155,4,0,,1,S
9855410,00:38:00,00:38:00,157,5,0,,1,S
9855411,21:31:00,21:31:00,157,1,0,,1,S
9855411,21:36:00,21:36:00,155,2,0,,1,S
9855411,21:40:00,21:40:00,154,3,0,,1,S
9855411,21:43:00,21:43:00,153,4,0,,1,S
9855411,21:48:00,21:48:00,124,5,0,,5,S
9855412,22:25:00,22:25:00,157,1,0,,1,S
9855412,22:30:00,22:30:00,155,2,0,,1,S
9855412,22:34:00,22:34:00,154,3,0,,1,S
9855412,22:37:00,22:37:00,153,4,0,,1,S
9855412,22:42:00,22:42:00,124,5,0,,5,S
9855413,01:06:00,01:06:00,124,1,0,,5,S
9855413,01:10:00,01:10:00,153,2,0,,1,S
9855413,01:13:00,01:13:00,154,3,0,,1,S
9855413,01:18:00,01:18:00,155,4,0,,1,S
9855413,01:26:00,01:26:00,157,5,0,,1,S
9855414,23:25:00,23:25:00,157,1,0,,1,S
9855414,23:30:00,23:30:00,155,2,0,,1,S
9855414,23:34:00,23:34:00,154,3,0,,1,S
9855414,23:37:00,23:37:00,153,4,0,,1,S
9855414,23:42:00,23:42:00,124,5,0,,3,S
9855415,07:43:00,07:43:00,131,1,0,,4,S
9855415,07:54:00,07:54:00,158,2,0,,1,S
9855415,08:00:00,08:00:00,160,3,0,,1,S
9855415,08:05:00,08:05:00,161,4,0,,1,S
9855415,08:11:00,08:11:00,162,5,0,,1,S
9855415,08:23:00,08:23:00,163,6,0,,1,S
9855415,08:30:00,08:30:00,164,7,0,,1,S
9855415,08:43:00,08:43:00,165,8,0,,1,S
9855416,05:29:00,05:29:00,165,1,0,,1,S
9855416,05:35:00,05:35:00,164,2,0,,1,S
9855416,05:43:00,05:43:00,163,3,0,,1,S
9855416,05:52:00,05:52:00,162,4,0,,1,S
9855416,05:59:00,05:59:00,161,5,0,,1,S
9855416,06:03:00,06:03:00,160,6,0,,1,S
9855416,06:09:00,06:09:00,158,7,0,,1,S
9855416,06:24:00,06:24:00,131,8,0,,3,S
9855416,06:28:00,06:28:00,129,9,0,,3,S
9855416,06:32:00,06:32:00,128,10,0,,3,S
9855416,06:36:00,06:36:00,127,11,0,,3,S
9855416,06:43:00,06:43:00,124,12,0,,3,S
9855416,07:23:00,07:23:00,4,13,1,,1,D
9855416,07:36:00,07:36:00,1,14,0,,23,S
9855417,09:21:00,09:21:00,131,1,0,,4,S
9855417,09:32:00,09:32:00,158,2,0,,1,S
9855417,09:38:00,09:38:00,160,3,0,,1,S
9855417,09:44:00,09:44:00,161,4,0,,1,S
9855417,09:50:00,09:50:00,162,5,0,,1,S
9855417,09:58:00,09:58:00,163,6,0,,1,S
9855417,10:05:00,10:05:00,164,7,0,,1,S
9855417,10:15:00,10:15:00,165,8,0,,1,S
9855418,10:44:00,10:44:00,131,1,0,,4,S
9855418,10:55:00,10:55:00,158,2,0,,1,S
9855418,11:01:00,11:01:00,160,3,0,,1,S
9855418,11:05:00,11:05:00,161,4,0,,1,S
9855418,11:11:00,11:11:00,162,5,0,,1,S
9855418,11:19:00,11:19:00,163,6,0,,1,S
9855418,11:26:00,11:26:00,164,7,0,,1,S
9855418,11:37:00,11:37:00,165,8,0,,1,S
9855419,06:09:00,06:09:00,165,1,0,,1,S
9855419,06:15:00,06:15:00,164,2,0,,1,S
9855419,06:23:00,06:23:00,163,3,0,,1,S
9855419,06:32:00,06:32:00,162,4,0,,1,S
9855419,06:39:00,06:39:00,161,5,0,,1,S
9855419,06:43:00,06:43:00,160,6,0,,1,S
9855419,06:49:00,06:49:00,158,7,0,,1,S
9855419,07:04:00,07:04:00,131,8,0,,3,S
9855419,07:15:00,07:15:00,124,9,0,,5,S
9855419,08:07:00,08:07:00,1,10,0,,21,S
9855420,12:17:00,12:17:00,131,1,0,,,S
9855420,12:27:00,12:27:00,158,2,0,,1,S
9855420,12:33:00,12:33:00,160,3,0,,1,S
9855420,12:37:00,12:37:00,161,4,0,,1,S
9855420,12:43:00,12:43:00,162,5,0,,1,S
9855420,12:51:00,12:51:00,163,6,0,,1,S
9855420,12:58:00,12:58:00,164,7,0,,1,S
9855420,13:09:00,13:09:00,165,8,0,,1,S
9855421,14:15:00,14:15:00,131,1,0,,4,S
9855421,14:26:00,14:26:00,158,2,0,,1,S
9855421,14:32:00,14:32:00,160,3,0,,1,S
9855421,14:36:00,14:36:00,161,4,0,,1,S
9855421,14:42:00,14:42:00,162,5,0,,1,S
9855421,14:50:00,14:50:00,163,6,0,,1,S
9855421,14:57:00,14:57:00,164,7,0,,1,S
9855421,15:08:00,15:08:00,165,8,0,,1,S
9855422,06:48:00,06:48:00,165,1,0,,1,S
9855422,06:54:00,06:54:00,164,2,0,,1,S
9855422,07:02:00,07:02:00,163,3,0,,1,S
9855422,07:11:00,07:11:00,162,4,0,,1,S
9855422,07:18:00,07:18:00,161,5,0,,1,S
9855422,07:22:00,07:22:00,160,6,0,,1,S
9855422,07:28:00,07:28:00,158,7,0,,1,S
9855422,07:43:00,07:43:00,131,8,0,,3,S
9855422,07:54:00,07:54:00,124,9,0,,3,S
9855422,08:37:00,08:37:00,4,10,1,,1,D
9855422,08:50:00,08:50:00,1,11,0,,23,S
9855423,07:28:00,07:28:00,165,1,0,,1,S
9855423,07:33:00,07:33:00,164,2,0,,1,S
9855423,07:41:00,07:41:00,163,3,0,,1,S
9855423,07:49:00,07:49:00,162,4,0,,1,S
9855423,07:55:00,07:55:00,161,5,0,,1,S
9855423,07:59:00,07:59:00,160,6,0,,1,S
9855423,08:04:00,08:04:00,158,7,0,,1,S
9855423,08:18:00,08:18:00,131,8,0,,3,S
9855423,08:32:00,08:32:00,124,9,0,,3,S
9855424,16:02:00,16:02:00,124,1,0,,4,S
9855424,16:15:00,16:15:00,131,2,0,,4,S
9855424,16:25:00,16:25:00,158,3,0,,1,S
9855424,16:31:00,16:31:00,160,4,0,,1,S
9855424,16:35:00,16:35:00,161,5,0,,1,S
9855424,16:41:00,16:41:00,162,6,0,,1,S
9855424,16:49:00,16:49:00,163,7,0,,1,S
9855424,16:56:00,16:56:00,164,8,0,,1,S
9855424,17:07:00,17:07:00,165,9,0,,1,S
9855425,07:51:00,07:51:00,165,1,0,,1,S
9855425,07:57:00,07:57:00,164,2,0,,1,S
9855425,08:05:00,08:05:00,163,3,0,,1,S
9855425,08:14:00,08:14:00,162,4,0,,1,S
9855425,08:21:00,08:21:00,161,5,0,,1,S
9855425,08:25:00,08:25:00,160,6,0,,1,S
9855425,08:31:00,08:31:00,158,7,0,,1,S
9855425,08:45:00,08:45:00,131,8,0,,3,S
9855425,08:50:00,08:50:00,129,9,0,,3,S
9855425,08:54:00,08:54:00,128,10,0,,3,S
9855425,08:57:00,08:57:00,127,11,0,,3,S
9855425,09:05:00,09:05:00,124,12,0,,3,S
9855425,09:45:00,09:45:00,4,13,1,,1,D
9855425,09:57:00,09:57:00,1,14,0,,11,S
9855426,17:18:00,17:18:00,124,1,0,,2,S
9855426,17:30:00,17:30:00,131,2,0,,4,S
9855426,17:41:00,17:41:00,158,3,0,,1,S
9855426,17:48:00,17:48:00,160,4,0,,1,S
9855426,17:53:00,17:53:00,161,5,0,,1,S
9855426,18:00:00,18:00:00,162,6,0,,1,S
9855426,18:08:00,18:08:00,163,7,0,,1,S
9855426,18:14:00,18:14:00,164,8,0,,1,S
9855426,18:30:00,18:30:00,165,9,0,,1,S
9855427,17:07:00,17:07:00,1,1,0,,15,S
9855427,17:18:00,17:18:00,4,2,0,,3,R
9855427,17:57:00,17:57:00,124,3,0,,2,S
9855427,18:03:00,18:03:00,127,4,0,,4,S
9855427,18:07:00,18:07:00,128,5,0,,4,S
9855427,18:10:00,18:10:00,129,6,0,,4,S
9855427,18:15:00,18:15:00,131,7,0,,4,S
9855427,18:26:00,18:26:00,158,8,0,,1,S
9855427,18:32:00,18:32:00,160,9,0,,1,S
9855427,18:36:00,18:36:00,161,10,0,,1,S
9855427,18:43:00,18:43:00,162,11,0,,1,S
9855427,18:51:00,18:51:00,163,12,0,,1,S
9855427,18:59:00,18:59:00,164,13,0,,1,S
9855427,19:14:00,19:14:00,165,14,0,,1,S
9855428,09:05:00,09:05:00,165,1,0,,1,S
9855428,09:10:00,09:10:00,164,2,0,,1,S
9855428,09:18:00,09:18:00,163,3,0,,1,S
9855428,09:26:00,09:26:00,162,4,0,,1,S
9855428,09:31:00,09:31:00,161,5,0,,1,S
9855428,09:36:00,09:36:00,160,6,0,,1,S
9855428,09:43:00,09:43:00,158,7,0,,1,S
9855428,09:59:00,09:59:00,131,8,0,,3,S
9855429,10:30:00,10:30:00,165,1,0,,1,S
9855429,10:35:00,10:35:00,164,2,0,,1,S
9855429,10:43:00,10:43:00,163,3,0,,1,S
9855429,10:51:00,10:51:00,162,4,0,,1,S
9855429,10:56:00,10:56:00,161,5,0,,1,S
9855429,11:01:00,11:01:00,160,6,0,,1,S
9855429,11:08:00,11:08:00,158,7,0,,1,S
9855429,11:24:00,11:24:00,131,8,0,,5,S
9855430,17:50:00,17:50:00,1,1,0,,11,S
9855430,18:39:00,18:39:00,124,2,0,,2,S
9855430,18:50:00,18:50:00,131,3,0,,4,S
9855430,19:01:00,19:01:00,158,4,0,,1,S
9855430,19:07:00,19:07:00,160,5,0,,1,S
9855430,19:11:00,19:11:00,161,6,0,,1,S
9855430,19:18:00,19:18:00,162,7,0,,1,S
9855430,19:26:00,19:26:00,163,8,0,,1,S
9855430,19:34:00,19:34:00,164,9,0,,1,S
9855430,19:48:00,19:48:00,165,10,0,,1,S
9855431,12:03:00,12:03:00,165,1,0,,1,S
9855431,12:08:00,12:08:00,164,2,0,,1,S
9855431,12:16:00,12:16:00,163,3,0,,1,S
9855431,12:24:00,12:24:00,162,4,0,,1,S
9855431,12:29:00,12:29:00,161,5,0,,1,S
9855431,12:34:00,12:34:00,160,6,0,,1,S
9855431,12:41:00,12:41:00,158,7,0,,1,S
9855431,12:57:00,12:57:00,131,8,0,,3,S
9855432,13:27:00,13:27:00,165,1,0,,1,S
9855432,13:32:00,13:32:00,164,2,0,,1,S
9855432,13:40:00,13:40:00,163,3,0,,1,S
9855432,13:48:00,13:48:00,162,4,0,,1,S
9855432,13:54:00,13:54:00,161,5,0,,1,S
9855432,13:57:00,13:57:00,160,6,0,,1,S
9855432,14:03:00,14:03:00,158,7,0,,1,S
9855432,14:22:00,14:22:00,131,8,0,,3,S
9855433,18:17:00,18:17:00,1,1,0,,21,S
9855433,19:06:00,19:06:00,124,2,0,,2,S
9855433,19:11:00,19:11:00,127,3,0,,4,S
9855433,19:15:00,19:15:00,128,4,0,,4,S
9855433,19:18:00,19:18:00,129,5,0,,4,S
9855433,19:23:00,19:23:00,131,6,0,,4,S
9855433,19:34:00,19:34:00,158,7,0,,1,S
9855433,19:40:00,19:40:00,160,8,0,,1,S
9855433,19:44:00,19:44:00,161,9,0,,1,S
9855433,19:51:00,19:51:00,162,10,0,,1,S
9855433,19:59:00,19:59:00,163,11,0,,1,S
9855433,20:07:00,20:07:00,164,12,0,,1,S
9855433,20:21:00,20:21:00,165,13,0,,1,S
9855434,15:18:00,15:18:00,165,1,0,,1,S
9855434,15:23:00,15:23:00,164,2,0,,1,S
9855434,15:31:00,15:31:00,163,3,0,,1,S
9855434,15:39:00,15:39:00,162,4,0,,1,S
9855434,15:45:00,15:45:00,161,5,0,,1,S
9855434,15:48:00,15:48:00,160,6,0,,1,S
9855434,15:54:00,15:54:00,158,7,0,,1,S
9855434,16:09:00,16:09:00,131,8,0,,3,S
9855435,20:05:00,20:05:00,131,1,0,,,S
9855435,20:15:00,20:15:00,158,2,0,,1,S
9855435,20:21:00,20:21:00,160,3,0,,1,S
9855435,20:24:00,20:24:00,161,4,0,,1,S
9855435,20:30:00,20:30:00,162,5,0,,1,S
9855435,20:38:00,20:38:00,163,6,0,,1,S
9855435,20:45:00,20:45:00,164,7,0,,1,S
9855435,20:55:00,20:55:00,165,8,0,,1,S
9855436,17:18:00,17:18:00,165,1,0,,1,S
9855436,17:23:00,17:23:00,164,2,0,,1,S
9855436,17:32:00,17:32:00,163,3,0,,1,S
9855436,17:39:00,17:39:00,162,4,0,,1,S
9855436,17:45:00,17:45:00,161,5,0,,1,S
9855436,17:50:00,17:50:00,160,6,0,,1,S
9855436,17:56:00,17:56:00,158,7,0,,1,S
9855436,18:13:00,18:13:00,131,8,0,,5,S
9855437,20:01:00,20:01:00,1,1,0,,20,S
9855437,20:11:00,20:11:00,4,2,0,,1,R
9855437,20:43:00,20:43:00,116,3,0,,4,S
9855437,20:52:00,20:52:00,124,4,0,,4,S
9855437,20:58:00,20:58:00,127,5,0,,4,S
9855437,21:01:00,21:01:00,128,6,0,,4,S
9855437,21:05:00,21:05:00,129,7,0,,4,S
9855437,21:10:00,21:10:00,131,8,0,,4,S
9855437,21:21:00,21:21:00,158,9,0,,1,S
9855437,21:27:00,21:27:00,160,10,0,,1,S
9855437,21:31:00,21:31:00,161,11,0,,1,S
9855437,21:38:00,21:38:00,162,12,0,,1,S
9855437,21:46:00,21:46:00,163,13,0,,1,S
9855437,21:54:00,21:54:00,164,14,0,,1,S
9855437,22:08:00,22:08:00,165,15,0,,1,S
9855438,22:47:00,22:47:00,131,1,0,,4,S
9855438,22:58:00,22:58:00,158,2,0,,1,S
9855438,23:04:00,23:04:00,160,3,0,,1,S
9855438,23:07:00,23:07:00,161,4,0,,1,S
9855438,23:13:00,23:13:00,162,5,0,,1,S
9855438,23:21:00,23:21:00,163,6,0,,1,S
9855438,23:28:00,23:28:00,164,7,0,,1,S
9855438,23:38:00,23:38:00,165,8,0,,1,S
9855439,18:48:00,18:48:00,165,1,0,,1,S
9855439,18:53:00,18:53:00,164,2,0,,1,S
9855439,19:05:00,19:05:00,163,3,0,,1,S
9855439,19:21:00,19:21:00,162,4,0,,1,S
9855439,19:27:00,19:27:00,161,5,0,,1,S
9855439,19:37:00,19:37:00,160,6,0,,1,S
9855439,19:46:00,19:46:00,158,7,0,,1,S
9855439,20:03:00,20:03:00,131,8,0,,3,S
9855439,20:20:00,20:20:00,124,9,0,,3,S
9855440,00:35:00,00:35:00,131,1,0,,,S
9855440,00:45:00,00:45:00,158,2,0,,1,S
9855440,00:51:00,00:51:00,160,3,0,,1,S
9855440,00:55:00,00:55:00,161,4,0,,1,S
9855440,01:01:00,01:01:00,162,5,0,,1,S
9855440,01:09:00,01:09:00,163,6,0,,1,S
9855440,01:16:00,01:16:00,164,7,0,,1,S
9855440,01:26:00,01:26:00,165,8,0,,1,S
9855441,21:17:00,21:17:00,165,1,0,,1,S
9855441,21:22:00,21:22:00,164,2,0,,1,S
9855441,21:30:00,21:30:00,163,3,0,,1,S
9855441,21:41:00,21:41:00,162,4,0,,1,S
9855441,21:47:00,21:47:00,161,5,0,,1,S
9855441,21:51:00,21:51:00,160,6,0,,1,S
9855441,21:57:00,21:57:00,158,7,0,,1,S
9855441,22:15:00,22:15:00,131,8,0,,1,S
9855442,22:32:00,22:32:00,165,1,0,,1,S
9855442,22:37:00,22:37:00,164,2,0,,1,S
9855442,22:45:00,22:45:00,163,3,0,,1,S
9855442,22:53:00,22:53:00,162,4,0,,1,S
9855442,22:58:00,22:58:00,161,5,0,,1,S
9855442,23:02:00,23:02:00,160,6,0,,1,S
9855442,23:09:00,23:09:00,158,7,0,,1,S
9855442,23:25:00,23:25:00,131,8,0,,3,S
9855444,08:06:00,08:06:00,140,1,0,,4,S
9855444,08:27:00,08:27:00,167,2,0,,1,S
9855444,08:31:00,08:31:00,168,3,0,,1,S
9855444,08:38:00,08:38:00,169,4,0,,1,S
9855444,08:44:00,08:44:00,170,5,0,,1,S
9855444,08:51:00,08:51:00,171,6,0,,1,S
9855444,09:01:00,09:01:00,172,7,0,,1,S
9855445,10:44:00,10:44:00,140,1,0,,4,S
9855445,11:05:00,11:05:00,167,2,0,,1,S
9855445,11:09:00,11:09:00,168,3,0,,1,S
9855445,11:16:00,11:16:00,169,4,0,,1,S
9855445,11:22:00,11:22:00,170,5,0,,1,S
9855445,11:29:00,11:29:00,171,6,0,,1,S
9855445,11:39:00,11:39:00,172,7,0,,1,S
9855446,12:54:00,12:54:00,140,1,0,,4,S
9855446,13:15:00,13:15:00,167,2,0,,1,S
9855446,13:19:00,13:19:00,168,3,0,,1,S
9855446,13:26:00,13:26:00,169,4,0,,1,S
9855446,13:32:00,13:32:00,170,5,0,,1,S
9855446,13:39:00,13:39:00,171,6,0,,1,S
9855446,13:50:00,13:50:00,172,7,0,,1,S
9855447,05:40:00,05:40:00,172,1,0,,1,S
9855447,05:49:00,05:49:00,171,2,0,,1,S
9855447,05:56:00,05:56:00,170,3,0,,1,S
9855447,06:01:00,06:01:00,169,4,0,,1,S
9855447,06:08:00,06:08:00,168,5,0,,1,S
9855447,06:11:00,06:11:00,167,6,0,,1,S
9855447,06:37:00,06:37:00,140,7,0,,3,S
9855447,07:09:00,07:09:00,124,8,0,,3,S
9855448,15:25:00,15:25:00,140,1,0,,4,S
9855448,15:46:00,15:46:00,167,2,0,,1,S
9855448,15:50:00,15:50:00,168,3,0,,1,S
9855448,15:57:00,15:57:00,169,4,0,,1,S
9855448,16:03:00,16:03:00,170,5,0,,1,S
9855448,16:10:00,16:10:00,171,6,0,,1,S
9855448,16:20:00,16:20:00,172,7,0,,1,S
9855449,06:35:00,06:35:00,172,1,0,,1,S
9855449,06:44:00,06:44:00,171,2,0,,1,S
9855449,06:51:00,06:51:00,170,3,0,,1,S
9855449,06:56:00,06:56:00,169,4,0,,1,S
9855449,07:03:00,07:03:00,168,5,0,,1,S
9855449,07:07:00,07:07:00,167,6,0,,1,S
9855449,07:26:00,07:26:00,143,7,1,,3,H
9855449,07:34:00,07:34:00,140,8,0,,3,S
9855450,18:02:00,18:02:00,140,1,0,,4,S
9855450,18:08:00,18:08:00,143,2,0,,4,S
9855450,18:25:00,18:25:00,167,3,0,,1,S
9855450,18:29:00,18:29:00,168,4,0,,1,S
9855450,18:36:00,18:36:00,169,5,0,,1,S
9855450,18:41:00,18:41:00,170,6,0,,1,S
9855450,18:48:00,18:48:00,171,7,0,,1,S
9855450,19:00:00,19:00:00,172,8,0,,1,S
9855451,09:28:00,09:28:00,172,1,0,,1,S
9855451,09:37:00,09:37:00,171,2,0,,1,S
9855451,09:44:00,09:44:00,170,3,0,,1,S
9855451,09:49:00,09:49:00,169,4,0,,1,S
9855451,09:56:00,09:56:00,168,5,0,,1,S
9855451,10:00:00,10:00:00,167,6,0,,1,S
9855451,10:25:00,10:25:00,140,7,0,,3,S
9855452,11:59:00,11:59:00,172,1,0,,1,S
9855452,12:08:00,12:08:00,171,2,0,,1,S
9855452,12:15:00,12:15:00,170,3,0,,1,S
9855452,12:20:00,12:20:00,169,4,0,,1,S
9855452,12:27:00,12:27:00,168,5,0,,1,S
9855452,12:30:00,12:30:00,167,6,0,,1,S
9855452,12:54:00,12:54:00,140,7,0,,3,S
9855453,14:03:00,14:03:00,172,1,0,,1,S
9855453,14:12:00,14:12:00,171,2,0,,1,S
9855453,14:19:00,14:19:00,170,3,0,,1,S
9855453,14:24:00,14:24:00,169,4,0,,1,S
9855453,14:31:00,14:31:00,168,5,0,,1,S
9855453,14:34:00,14:34:00,167,6,0,,1,S
9855453,14:58:00,14:58:00,140,7,0,,3,S
9855454,20:34:00,20:34:00,140,1,0,,4,S
9855454,20:56:00,20:56:00,167,2,0,,1,S
9855454,21:00:00,21:00:00,168,3,0,,1,S
9855454,21:07:00,21:07:00,169,4,0,,1,S
9855454,21:13:00,21:13:00,170,5,0,,1,S
9855454,21:20:00,21:20:00,171,6,0,,1,S
9855454,21:30:00,21:30:00,172,7,0,,1,S
9855455,16:46:00,16:46:00,172,1,0,,1,S
9855455,16:55:00,16:55:00,171,2,0,,1,S
9855455,17:02:00,17:02:00,170,3,0,,1,S
9855455,17:07:00,17:07:00,169,4,0,,1,S
9855455,17:14:00,17:14:00,168,5,0,,1,S
9855455,17:17:00,17:17:00,167,6,0,,1,S
9855455,17:41:00,17:41:00,140,7,0,,3,S
9855456,23:18:00,23:18:00,140,1,0,,4,S
9855456,23:25:00,23:25:00,143,2,0,,4,R
9855456,23:42:00,23:42:00,167,3,0,,1,S
9855456,23:46:00,23:46:00,168,4,0,,1,S
9855456,23:53:00,23:53:00,169,5,0,,1,S
9855456,23:59:00,23:59:00,170,6,0,,1,S
9855456,24:06:00,24:06:00,171,7,0,,1,S
9855456,24:16:00,24:16:00,172,8,0,,1,S
9855457,19:12:00,19:12:00,172,1,0,,1,S
9855457,19:21:00,19:21:00,171,2,0,,1,S
9855457,19:28:00,19:28:00,170,3,0,,1,S
9855457,19:33:00,19:33:00,169,4,0,,1,S
9855457,19:40:00,19:40:00,168,5,0,,1,S
9855457,19:43:00,19:43:00,167,6,0,,1,S
9855457,20:07:00,20:07:00,140,7,0,,3,S
9855458,21:58:00,21:58:00,172,1,0,,1,S
9855458,22:07:00,22:07:00,171,2,0,,1,S
9855458,22:14:00,22:14:00,170,3,0,,1,S
9855458,22:19:00,22:19:00,169,4,0,,1,S
9855458,22:26:00,22:26:00,168,5,0,,1,S
9855458,22:29:00,22:29:00,167,6,0,,1,S
9855458,22:54:00,22:54:00,140,7,0,,3,S
9855613,05:34:00,05:34:00,76,1,0,,3,S
9855613,05:37:00,05:37:00,74,2,0,,2,S
9855613,05:40:00,05:40:00,72,3,0,,2,S
9855613,05:43:00,05:43:00,71,4,0,,2,S
9855613,05:46:00,05:46:00,68,5,0,,4,S
9855613,05:48:00,05:48:00,66,6,0,,4,S
9855613,05:50:00,05:50:00,65,7,0,,4,S
9855613,05:52:00,05:52:00,64,8,0,,4,S
9855613,05:55:00,05:55:00,62,9,0,,4,S
9855613,05:57:00,05:57:00,61,10,0,,4,S
9855613,05:59:00,05:59:00,59,11,0,,4,S
9855613,06:01:00,06:01:00,58,12,0,,4,S
9855613,06:03:00,06:03:00,57,13,0,,4,S
9855613,06:06:00,06:06:00,56,14,0,,4,S
9855613,06:14:00,06:14:00,4,15,1,,1,H
9855613,06:25:00,06:25:00,1,16,0,,24,S
9855614,06:02:00,06:02:00,76,1,0,,1,S
9855614,06:05:00,06:05:00,74,2,0,,2,S
